System,Package,Class,Name, COMP, NOCL, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOC, NOA, MOD, HDIF, VDEC, EXCT, EXCR, CAST, TDN, HVOL, NAND, VREF, NOPR, MDN, NEXP, LOOP
"","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,6,3,19,13,328.11,0.02,1,1,0,4,1,1,1,4.67,0,0,0,0,0,70.31,8,2,11,0,3,0
"","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,7,3,22,16,440.00,0.03,2,1,0,4,1,1,1,5.00,0,0,0,0,0,88.00,10,2,12,0,3,0
"","org.apache.commons.lang3.mutable","MutableLong","MutableLong",1,5,3,16,12,281.06,0.02,0,0,0,4,1,1,1,4.90,0,0,0,0,0,57.36,7,2,9,0,2,0
"","org.apache.commons.lang3.mutable","MutableObject","MutableObject",1,3,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.mutable","MutableObject","MutableObject",1,5,3,16,12,281.06,0.02,1,0,0,4,1,1,1,4.90,0,0,0,0,0,57.36,7,2,9,0,2,0
"","org.apache.commons.lang3.tuple","MutablePair","MutablePair",1,3,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.tuple","MutablePair","MutablePair",1,6,4,25,14,571.10,0.03,2,0,0,5,1,2,1,6.00,0,0,0,0,0,95.18,12,4,13,0,3,0
"","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,3,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,6,3,19,13,328.11,0.02,1,1,0,4,1,1,1,4.67,0,0,0,0,0,70.31,8,2,11,0,3,0
"","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,7,3,22,16,440.00,0.03,2,1,0,4,1,1,1,5.00,0,0,0,0,0,88.00,10,2,12,0,3,0
"","org.apache.commons.lang3.mutable","MutableShort","MutableShort",1,5,3,16,12,281.06,0.02,0,0,0,4,1,1,1,4.90,0,0,0,0,0,57.36,7,2,9,0,2,0
"","org.apache.commons.lang3.tuple","MutableTriple","MutableTriple",1,3,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.tuple","MutableTriple","MutableTriple",1,7,5,34,16,899.11,0.05,3,0,0,6,1,3,1,6.61,0,0,0,0,0,136.00,17,6,17,0,4,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilderMutateInspectConcurrencyTest$MutatingClient","MutatingClient",1,0,2,13,11,236.11,0.01,1,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.exception","ExceptionUtilsTest$NestableException","NestableException",1,0,2,11,9,87.17,0.01,0,0,0,1,0,0,2,2.50,0,0,0,0,0,34.87,4,0,7,0,1,0
"","org.apache.commons.lang3.exception","ExceptionUtilsTest$NestableException","NestableException",1,0,2,11,9,108.97,0.01,1,0,0,1,0,1,1,3.12,0,0,0,0,0,34.87,5,1,6,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle$NoFieldNameToStringStyle","NoFieldNameToStringStyle",1,10,3,12,9,76.08,0.01,0,0,1,4,2,0,0,2.00,0,0,0,0,0,38.04,5,0,7,0,2,0
"","org.apache.commons.lang3.text","StrMatcher$NoMatcher","NoMatcher",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3","ObjectUtilsTest$NonComparableCharSequence","NonComparableCharSequence",1,5,4,22,14,418.81,0.03,2,1,0,5,1,1,1,5.00,0,0,0,0,0,83.76,10,3,12,0,3,0
"","org.apache.commons.lang3","ObjectUtils$Null","Null",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.time","FastDateParser$NumberStrategy","NumberStrategy",1,8,2,12,10,179.38,0.01,0,0,0,3,2,1,0,4.50,0,0,0,0,0,39.86,6,2,6,0,1,0
"","org.apache.commons.lang3.math","NumberUtils","NumberUtils",1,7,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.text.translate","NumericEntityEscaper","NumericEntityEscaper",1,3,2,12,11,103.78,0.01,1,0,1,3,1,0,1,2.50,0,0,0,0,0,41.51,6,1,6,0,0,0
"","org.apache.commons.lang3.text.translate","NumericEntityEscaper","NumericEntityEscaper",1,10,4,31,14,944.22,0.04,0,0,0,5,1,3,1,8.00,0,0,0,0,0,118.03,16,6,15,0,3,0
"","org.apache.commons.lang3.text.translate","NumericEntityUnescaper","NumericEntityUnescaper",2,16,4,52,24,3099.43,0.08,3,3,0,7,1,1,1,13.00,0,0,0,0,2,238.42,22,6,30,1,8,0
"","org.apache.commons.lang3","ObjectUtils","ObjectUtils",1,8,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.text","ExtendedMessageFormatTest$OtherExtendedMessageFormat","OtherExtendedMessageFormat",1,0,2,25,18,677.61,0.03,5,0,0,4,0,3,1,6.50,0,0,0,0,0,104.25,13,3,12,0,0,0
"","org.apache.commons.lang3.time","FastDatePrinter$PaddedNumberField","PaddedNumberField",2,13,5,28,17,772.53,0.04,1,1,0,7,3,2,0,6.75,0,0,0,0,1,114.45,12,5,16,1,4,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$PrivateClass","PrivateClass",1,0,1,8,7,44.92,0.01,0,0,0,2,0,0,2,2.00,0,0,0,0,0,22.46,3,0,5,0,0,0
"","org.apache.commons.lang3","RandomStringUtils","RandomStringUtils",1,8,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3","Range","Range",4,7,11,96,36,9769.53,0.17,4,2,0,17,1,3,2,19.68,0,0,0,0,4,496.31,44,20,52,1,16,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilder","ReflectionToStringBuilder",1,19,5,54,26,1948.47,0.08,5,0,3,8,1,6,1,7.68,0,0,0,0,0,253.82,29,6,25,0,3,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilder","ReflectionToStringBuilder",1,14,2,11,9,108.97,0.01,1,0,0,3,1,1,1,3.12,0,0,0,0,0,34.87,5,1,6,0,1,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilder","ReflectionToStringBuilder",1,16,2,15,11,172.97,0.02,2,0,0,3,1,2,1,3.33,0,0,0,0,0,51.89,8,2,7,0,0,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilder","ReflectionToStringBuilder",1,22,2,19,13,241.68,0.02,3,0,0,3,1,3,1,3.44,0,0,0,0,0,70.31,11,3,8,0,0,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest$SelfInstanceTwoVarsReflectionTestFixture","SelfInstanceTwoVarsReflectionTestFixture",1,0,2,10,9,126.80,0.01,0,0,0,3,0,0,1,4.00,0,0,0,0,0,31.70,4,1,6,0,1,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest$SelfInstanceVarReflectionTestFixture","SelfInstanceVarReflectionTestFixture",1,0,2,10,9,126.80,0.01,0,0,0,3,0,0,1,4.00,0,0,0,0,0,31.70,4,1,6,0,1,0
"","org.apache.commons.lang3.concurrent","TimedSemaphoreTest$SemaphoreThread","SemaphoreThread",1,0,5,32,18,567.11,0.04,2,0,0,6,0,4,1,4.25,0,0,0,0,0,133.44,17,8,15,0,4,0
"","org.apache.commons.lang3","SerializationException","SerializationException",1,4,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3","SerializationException","SerializationException",1,6,2,11,9,108.97,0.01,1,0,0,3,1,1,1,3.12,0,0,0,0,0,34.87,5,1,6,0,1,0
"","org.apache.commons.lang3","SerializationException","SerializationException",1,8,2,15,11,172.97,0.02,2,0,0,3,1,2,1,3.33,0,0,0,0,0,51.89,8,2,7,0,0,0
"","org.apache.commons.lang3","SerializationException","SerializationException",1,7,2,11,9,108.97,0.01,1,0,0,3,1,1,1,3.12,0,0,0,0,0,34.87,5,1,6,0,1,0
"","org.apache.commons.lang3","SerializationUtils","SerializationUtils",1,8,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle$ShortPrefixToStringStyle","ShortPrefixToStringStyle",1,10,4,18,11,142.33,0.02,0,0,2,5,2,0,0,2.29,0,0,0,0,0,62.27,8,0,10,0,3,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest$SimpleReflectionTestFixture","SimpleReflectionTestFixture",1,0,1,4,4,12.00,0.00,0,0,0,2,0,0,1,1.50,0,0,0,0,0,8.00,1,0,3,0,0,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest$SimpleReflectionTestFixture","SimpleReflectionTestFixture",1,0,2,13,11,236.11,0.01,1,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.builder","ToStringStyle$SimpleToStringStyle","SimpleToStringStyle",1,10,7,36,14,466.02,0.05,0,0,5,8,2,0,0,3.40,0,0,0,0,0,137.06,17,0,19,0,6,0
"","org.apache.commons.lang3.builder","StandardToStringStyle","StandardToStringStyle",1,3,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.time","StopWatch","StopWatch",1,5,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.text","StrBuilder","StrBuilder",1,4,2,8,7,44.92,0.01,0,0,1,3,2,0,1,2.00,0,0,0,0,0,22.46,3,1,5,0,1,0
"","org.apache.commons.lang3.text","StrBuilder","StrBuilder",2,5,5,26,17,657.57,0.04,0,0,0,7,1,1,1,6.19,0,0,0,0,1,106.27,11,5,15,1,5,0
"","org.apache.commons.lang3.text","StrBuilder","StrBuilder",2,6,6,41,23,1928.85,0.06,1,1,1,9,1,1,1,10.40,0,0,0,0,2,185.47,16,7,25,1,9,0
"","org.apache.commons.lang3.text","StrBuilder$StrBuilderReader","StrBuilderReader",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.text","StrBuilder$StrBuilderTokenizer","StrBuilderTokenizer",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.text","StrBuilder$StrBuilderWriter","StrBuilderWriter",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.text","StrLookup","StrLookup",1,4,2,7,6,36.19,0.01,0,0,0,3,2,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.text","StrMatcher","StrMatcher",1,4,2,7,6,36.19,0.01,0,0,0,3,2,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,5,2,16,14,213.21,0.02,2,0,1,3,2,0,1,3.50,0,0,0,1,0,60.92,7,3,9,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,7,2,25,19,502.03,0.04,4,1,1,3,1,1,1,4.73,0,0,0,0,0,106.20,13,4,12,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,9,2,31,19,814.06,0.04,4,1,1,3,1,3,1,6.18,0,0,0,0,0,131.69,17,4,14,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,10,2,34,20,930.66,0.05,4,1,1,3,1,4,1,6.33,0,0,0,0,0,146.95,19,4,15,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,5,2,17,15,303.62,0.02,2,0,1,3,1,1,1,4.57,0,0,0,0,0,66.42,8,4,9,0,0,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,9,5,43,22,1393.92,0.06,3,0,4,6,1,4,1,7.27,0,0,0,0,0,191.76,21,4,22,0,4,0
"","org.apache.commons.lang3.text","StrSubstitutor","StrSubstitutor",1,9,5,43,22,1393.92,0.06,3,0,4,7,1,4,1,7.27,0,0,0,0,0,191.76,21,4,22,0,4,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,7,3,13,11,134.92,0.01,0,0,0,4,2,0,1,3.00,0,0,0,0,0,44.97,5,1,8,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,21,16,378.00,0.03,1,1,0,4,1,1,1,4.50,0,0,0,0,0,84.00,9,2,12,0,3,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,19,12,306.51,0.02,0,0,2,4,1,2,1,4.50,0,0,0,0,0,68.11,9,2,10,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,8,3,23,13,437.71,0.03,0,0,2,4,1,3,1,5.14,0,0,0,0,0,85.11,12,3,11,0,1,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,19,13,271.19,0.02,1,0,2,4,1,2,1,3.86,0,0,0,0,0,70.31,9,2,10,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,19,13,271.19,0.02,1,0,2,4,1,2,1,3.86,0,0,0,0,0,70.31,9,2,10,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,8,3,23,14,394.06,0.03,1,0,2,4,1,3,1,4.50,0,0,0,0,0,87.57,12,3,11,0,1,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",2,6,5,29,17,931.36,0.04,1,1,0,8,1,1,1,7.86,0,0,0,0,2,118.54,11,4,18,1,5,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,18,12,207.42,0.02,1,0,2,4,1,2,1,3.21,0,0,0,0,0,64.53,9,2,9,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,8,3,22,13,305.29,0.03,1,0,2,4,1,3,1,3.75,0,0,0,0,0,81.41,12,3,10,0,1,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,18,11,233.51,0.02,1,0,2,4,1,2,1,3.75,0,0,0,0,0,62.27,9,2,9,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,6,3,18,12,207.42,0.02,2,0,2,4,1,2,1,3.21,0,0,0,0,0,64.53,9,2,9,0,2,0
"","org.apache.commons.lang3.text","StrTokenizer","StrTokenizer",1,8,3,22,13,305.29,0.03,2,0,2,4,1,3,1,3.75,0,0,0,0,0,81.41,12,3,10,0,1,0
"","org.apache.commons.lang3","StringEscapeUtils","StringEscapeUtils",1,11,2,7,6,36.19,0.01,0,0,0,3,2,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$StringLiteral","StringLiteral",1,12,2,10,9,99.06,0.01,1,0,0,3,2,1,0,3.12,0,0,0,0,0,31.70,5,2,5,0,1,0
"","org.apache.commons.lang3.text","StrMatcher$StringMatcher","StringMatcher",1,10,3,16,12,200.76,0.02,1,1,0,4,2,1,0,3.50,0,0,0,0,0,57.36,7,2,9,0,3,0
"","org.apache.commons.lang3","StringUtils","StringUtils",1,8,2,7,6,36.19,0.01,0,0,0,3,1,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.builder","HashCodeBuilderAndEqualsBuilderTest$SubAllTransientFixture","SubAllTransientFixture",1,0,3,31,18,614.02,0.04,1,0,0,4,0,5,0,4.75,0,0,0,0,0,129.27,19,6,12,0,1,0
"","org.apache.commons.lang3.builder","HashCodeBuilderAndEqualsBuilderTest$SubTestFixture","SubTestFixture",1,0,3,31,18,614.02,0.04,1,0,0,4,0,5,0,4.75,0,0,0,0,0,129.27,19,6,12,0,1,0
"","org.apache.commons.lang3","SystemUtils","SystemUtils",1,10,2,7,6,36.19,0.01,0,0,0,3,2,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestACanEqualB","TestACanEqualB",1,0,2,13,11,236.11,0.01,0,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestBCanEqualA","TestBCanEqualA",1,0,2,13,11,236.11,0.01,0,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,8,8,60.00,0.01,0,0,0,3,0,0,1,2.50,0,0,0,0,0,24.00,3,1,5,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,11,11,114.16,0.01,0,0,0,3,0,1,1,3.00,0,0,0,0,0,38.05,5,1,6,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,11,11,114.16,0.01,0,0,0,3,0,1,1,3.00,0,0,0,0,0,38.05,5,1,6,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,11,11,114.16,0.01,1,0,0,3,0,1,1,3.00,0,0,0,0,0,38.05,5,1,6,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,11,11,114.16,0.01,1,0,0,3,0,1,1,3.00,0,0,0,0,0,38.05,5,1,6,0,1,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest$TestBean","TestBean",1,0,2,11,11,114.16,0.01,1,0,0,3,0,1,1,3.00,0,0,0,0,0,38.05,5,1,6,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestEmptySubObject","TestEmptySubObject",1,0,2,11,9,108.97,0.01,0,0,0,3,0,1,1,3.12,0,0,0,0,0,34.87,5,1,6,0,1,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilderMutateInspectConcurrencyTest$TestFixture","TestFixture",2,0,7,32,20,898.96,0.05,1,2,0,7,0,0,1,6.50,1,0,0,0,2,138.30,13,5,19,2,4,1
"","org.apache.commons.lang3.builder","HashCodeBuilderAndEqualsBuilderTest$TestFixture","TestFixture",1,0,5,39,16,982.80,0.05,1,0,0,6,0,4,0,6.30,0,0,0,0,0,156.00,21,8,18,0,4,0
"","org.apache.commons.lang3.math","NumberUtilsTest","TestLang747",1,4,27,345,61,24534.31,0.68,4,4,1,28,4,0,2,11.99,0,0,0,0,0,2046.10,185,0,160,0,52,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestObject","TestObject",1,0,1,4,4,12.00,0.00,0,0,0,2,0,0,1,1.50,0,0,0,0,0,8.00,1,0,3,0,0,0
"","org.apache.commons.lang3.builder","CompareToBuilderTest$TestObject","TestObject",1,0,2,13,11,236.11,0.01,0,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestObject","TestObject",1,0,2,13,11,236.11,0.01,0,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest$TestObject","TestObject",1,0,2,13,11,236.11,0.01,0,0,0,3,0,1,1,5.25,0,0,0,0,0,44.97,6,2,7,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestObjectReference","TestObjectReference",1,0,2,16,13,331.56,0.02,1,1,0,3,0,1,1,5.60,0,0,0,0,0,59.21,7,2,9,0,2,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestObjectWithMultipleFields","TestObjectWithMultipleFields",1,0,4,40,15,1696.71,0.05,1,1,0,5,0,3,1,10.86,0,0,0,0,0,156.28,19,6,21,0,6,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest$TestObjectWithMultipleFields","TestObjectWithMultipleFields",1,0,4,31,13,1070.66,0.04,0,0,0,5,0,3,1,9.33,0,0,0,0,0,114.71,16,6,15,0,3,0
"","org.apache.commons.lang3.builder","CompareToBuilderTest$TestSubObject","TestSubObject",1,0,2,8,7,44.92,0.01,0,0,0,3,0,0,1,2.00,0,0,0,0,0,22.46,3,0,5,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestSubObject","TestSubObject",1,0,2,8,7,44.92,0.01,0,0,0,3,0,0,1,2.00,0,0,0,0,0,22.46,3,0,5,0,1,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest$TestSubObject","TestSubObject",1,0,2,8,7,44.92,0.01,0,0,0,3,0,0,1,2.00,0,0,0,0,0,22.46,3,0,5,0,1,0
"","org.apache.commons.lang3.builder","CompareToBuilderTest$TestSubObject","TestSubObject",1,0,3,20,13,431.72,0.02,0,0,0,4,0,2,1,5.83,0,0,0,0,0,74.01,10,3,10,0,2,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestSubObject","TestSubObject",1,0,3,20,13,431.72,0.02,0,0,0,4,0,2,1,5.83,0,0,0,0,0,74.01,10,3,10,0,2,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest$TestSubObject","TestSubObject",1,0,4,29,14,828.10,0.04,0,0,0,5,0,3,1,7.50,0,0,0,0,0,110.41,15,5,14,0,3,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestTSubObject","TestTSubObject",1,0,3,20,13,431.72,0.02,0,0,0,4,0,2,1,5.83,0,0,0,0,0,74.01,10,3,10,0,2,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestTSubObject2","TestTSubObject2",1,0,2,14,10,162.77,0.02,0,0,0,3,0,2,1,3.50,0,0,0,0,0,46.51,7,1,7,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestTTLeafObject","TestTTLeafObject",1,0,3,28,15,765.75,0.04,0,0,0,4,0,4,1,7.00,0,0,0,0,0,109.39,16,5,12,0,1,0
"","org.apache.commons.lang3.builder","EqualsBuilderTest$TestTTSubObject","TestTTSubObject",1,0,3,24,14,593.95,0.03,0,0,0,4,0,3,1,6.50,0,0,0,0,0,91.38,13,4,11,0,1,0
"","org.apache.commons.lang3.builder","CompareToBuilderTest$TestTransientSubObject","TestTransientSubObject",1,0,3,20,13,431.72,0.02,0,0,0,4,0,2,1,5.83,0,0,0,0,0,74.01,10,3,10,0,2,0
"","org.apache.commons.lang3.time","FastDatePrinter$TextField","TextField",1,14,3,18,13,256.92,0.02,1,0,0,4,2,2,0,3.86,0,0,0,0,0,66.61,9,4,9,0,2,0
"","org.apache.commons.lang3.time","FastDateParser$TextStrategy","TextStrategy",1,12,3,28,16,537.60,0.04,2,0,1,4,2,3,0,4.80,0,0,0,0,0,112.00,16,6,12,0,2,0
"","org.apache.commons.lang3.time","FastDatePrinter$TimeZoneDisplayKey","TimeZoneDisplayKey",2,16,6,34,20,712.12,0.05,2,0,0,9,2,4,0,4.85,0,0,0,0,1,146.95,18,8,16,1,4,0
"","org.apache.commons.lang3.time","FastDatePrinter$TimeZoneNameRule","TimeZoneNameRule",1,14,5,38,19,662.98,0.05,2,0,1,6,2,3,0,4.11,0,0,0,0,0,161.42,23,12,15,0,4,0
"","org.apache.commons.lang3.time","FastDatePrinter$TimeZoneNumberRule","TimeZoneNumberRule",1,10,2,10,9,99.06,0.01,0,0,0,3,2,1,0,3.12,0,0,0,0,0,31.70,5,2,5,0,1,0
"","org.apache.commons.lang3.time","FastDateParser$TimeZoneStrategy","TimeZoneStrategy",5,8,22,158,44,12615.38,0.29,4,13,1,21,2,1,0,14.62,2,0,0,0,4,862.59,78,31,80,2,23,2
"","org.apache.commons.lang3.concurrent","TimedSemaphore","TimedSemaphore",3,12,14,85,38,4523.19,0.15,4,4,1,20,1,4,1,10.14,1,0,0,0,3,446.07,39,16,46,1,14,0
"","org.apache.commons.lang3.concurrent","TimedSemaphore","TimedSemaphore",1,9,2,20,14,253.82,0.03,1,0,1,3,2,3,1,3.33,0,0,0,0,0,76.15,12,3,8,0,0,0
"","org.apache.commons.lang3.concurrent","TimedSemaphoreTest$TimedSemaphoreTestImpl","TimedSemaphoreTestImpl",1,0,2,23,15,314.50,0.03,2,0,0,4,0,4,1,3.50,0,0,0,0,0,89.86,14,4,9,0,0,0
"","org.apache.commons.lang3.concurrent","TimedSemaphoreTest$TimedSemaphoreTestImpl","TimedSemaphoreTestImpl",1,0,2,19,13,241.68,0.02,1,0,0,4,0,3,1,3.44,0,0,0,0,0,70.31,11,3,8,0,0,0
"","org.apache.commons.lang3.builder","ToStringBuilder","ToStringBuilder",1,7,2,13,10,151.15,0.01,1,0,1,3,1,1,1,3.50,0,0,0,0,0,43.19,7,1,6,0,0,0
"","org.apache.commons.lang3.builder","ToStringBuilder","ToStringBuilder",1,8,2,16,12,184.37,0.02,2,0,1,3,1,2,1,3.21,0,0,0,0,0,57.36,9,2,7,0,0,0
"","org.apache.commons.lang3.builder","ToStringBuilder","ToStringBuilder",3,11,9,60,22,3233.09,0.09,3,2,1,12,1,3,1,12.08,0,0,0,0,2,267.57,29,13,31,1,10,0
"","org.apache.commons.lang3.builder","ToStringStyle","ToStringStyle",1,4,2,7,6,36.19,0.01,0,0,0,3,2,0,1,2.00,0,0,0,0,0,18.09,2,0,5,0,1,0
"","org.apache.commons.lang3.time","DurationFormatUtils$Token","Token",1,10,3,18,12,290.38,0.02,1,0,0,4,2,1,0,4.50,0,0,0,0,0,64.53,9,3,9,0,2,0
"","org.apache.commons.lang3.time","DurationFormatUtils$Token","Token",1,14,3,21,12,414.06,0.03,1,0,0,4,2,2,0,5.50,0,0,0,0,0,75.28,11,4,10,0,2,0
"","org.apache.commons.lang3.text","StrMatcher$TrimMatcher","TrimMatcher",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$TwelveHourField","TwelveHourField",1,12,2,10,9,99.06,0.01,1,0,0,3,2,1,0,3.12,0,0,0,0,0,31.70,5,2,5,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$TwentyFourHourField","TwentyFourHourField",1,12,2,10,9,99.06,0.01,1,0,0,3,2,1,0,3.12,0,0,0,0,0,31.70,5,2,5,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$TwoDigitMonthField","TwoDigitMonthField",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$TwoDigitNumberField","TwoDigitNumberField",1,10,2,10,9,99.06,0.01,0,0,0,3,2,1,0,3.12,0,0,0,0,0,31.70,5,2,5,0,1,0
"","org.apache.commons.lang3.time","FastDatePrinter$TwoDigitYearField","TwoDigitYearField",1,6,2,6,5,20.90,0.00,0,0,0,3,2,0,0,1.50,0,0,0,0,0,13.93,2,0,4,0,1,0
